"WeatherStationID"|"AirportID"|"GroundHeight"|"StationHeight"|"BarometerHeight"|"Latitude"|"Longitude"|"TimeZone"
24207|"TCM"|0|323|0|47.08|-122.29|"+8"
24215|"MHS"|3537|3535|3540|41.2|-122.2|"+8"
24216|"RBL"|341|353|344|40.09|-122.15|"+8"
24217|"BLI"|165|151|168|48.47|-122.32|"+8"
24219|"DLS"|233|210|236|45.37|-121.1|"+8"
24220|"ELN"|1704|1765|1707|47.02|-120.32|"+8"
24221|"EUG"|360|373|363|44.08|-123.13|"+8"
24222|"PAE"|592|606|595|47.55|-122.17|"+8"
24223|"KLS"|0|0|0|46.07|-122.54|"+8"
24225|"MFR"|1301|1329|1304|42.23|-122.52|"+8"
24227|"OLM"|200|200|203|46.58|-122.54|"+8"
24229|"PDX"|220|107|223|45.35|-122.36|"+8"
24230|"RDM"|3069|3084|3072|44.15|-121.09|"+8"
24231|"RBG"|506|509|509|43.14|-123.21|"+8"
24232|"SLE"|195|201|198|44.55|-123|"+8"
24233|"SEA"|447|450|450|47.28|-122.19|"+8"
24234|"BFI"|15|30|18|47.32|-122.18|"+8"
24235|"SXT"|3829|3841|3832|42.37|-123.23|"+8"
24237|"SMP"|3961|3967|3964|47.17|-121.2|"+8"
24241|"TDO"|351|379|356|46.29|-122.49|"+8"
24242|"TTD"|48|29|51|45.33|-122.24|"+8"
24243|"YKM"|1072|1066|1075|46.34|-120.32|"+8"
24255|"NUW"|10|47|34|48.21|-122.39|"+8"
24257|"RDD"|510|502|513|40.31|-122.19|"+8"
24259|"SIY"|2643|2641|2646|41.47|-122.28|"+8"
24267|"BOK"|0|0|0|42.04|-124.17|"+8"
24283|"ACV"|222|210|225|40.59|-124.07|"+8"
24284|"OTH"|6|17|1682|43.25|-124.15|"+8"
24285|"ONP"|0|0|0|44.35|-124.04|"+8"
24286|"CEC"|55|55|58|41.47|-124.14|"+8"
25308|"ANN"|111|110|114|55.02|-131.34|"+9"
25309|"JNU"|37|24|40|58.21|-134.34|"+9"
25322|"GST"|0|30|0|58.25|-135.43|"+9"
25323|"HNS"|23|16|26|59.14|-135.31|"+9"
25325|"KTN"|85|96|85|55.22|-131.43|"+9"
25329|"PSG"|0|107|0|56.48|-132.56|"+9"
25331|"PAQ"|230|232|233|61.36|-149.05|"+9"
25333|"SIT"|47|67|50|57.03|-135.22|"+9"
25335|"SGY"|29|44|32|59.28|-135.19|"+9"
25338|"WRG"|0|44|0|56.29|-132.22|"+9"
25339|"YAK"|40|31|43|59.31|-139.38|"+9"
25348|"AHP"|0|0|0|56.15|-134.39|"+9"
25357|"ELV"|0|0|0|58.12|-136.21|"+9"
25367|"9Z1"|59|50|62|55.35|-133.04|"+9"
25369|"AFE"|0|0|0|56.58|-133.54|"+9"
25376|"HYG"|0|0|0|55.13|-132.5|"+9"
25377|"MTM"|0|0|0|55.08|-131.35|"+9"
25378|"HNH"|0|0|0|58.07|-135.27|"+9"
25402|"MDO"|0|46|0|59.26|-146.2|"+9"
25501|"ADQ"|106|111|109|57.45|-152.29|"+9"
25503|"AKN"|33|49|36|58.41|-156.39|"+9"
25506|"ILI"|172|160|175|59.45|-154.55|"+9"
25507|"HOM"|75|73|78|59.39|-151.29|"+9"
25508|"PTH"|0|95|0|56.58|-158.38|"+9"
25513|"DLG"|0|95|0|58.59|-158.33|"+9"
25516|"SOV"|31|29|34|59.26|-151.42|"+9"
25518|"AJC"|0|16|0|56.19|-158.22|"+9"
25519|"EII"|0|92|0|58.11|-157.23|"+9"
25616|"DUT"|0|13|0|53.54|-166.32|"+9"
25617|"SDP"|0|21|0|55.19|-160.32|"+9"
25623|"EHM"|0|541|0|58.39|-162.04|"+9"
25624|"CDB"|95|103|98|55.13|-162.43|"+9"
25628|"A8L"|124|125|127|56.36|-169.34|"+9"
25629|"TOG"|0|0|0|59.04|-160.22|"+9"
25704|"ADK"|17|19|18|51.53|-176.39|"+9"
25713|"SNP"|24|28|27|57.1|-170.13|"+9"
25715|"AKA"|0|0|0|52.13|-174.12|"+9"
26401|"EDF"|0|213|0|61.15|-149.47|"+9"
26407|"EIL"|0|548|0|64.4|-147.06|"+9"
26409|"MRI"|131|137|134|61.13|-149.51|"+9"
26410|"CDV"|49|48|52|60.29|-145.27|"+9"
26411|"FAI"|461|454|464|64.49|-147.51|"+9"
26412|"ORT"|1711|1721|1714|62.58|-141.56|"+9"
26413|"FYU"|436|454|452|64.49|-147.52|"+9"
26414|"UMM"|0|0|0|63.2|-149.08|"+9"
26415|"BIG"|1306|1274|1309|63.59|-145.43|"+9"
26418|"CEM"|0|0|0|65.34|-144.47|"+9"
26422|"EAA"|899|898|902|64.47|-141.09|"+9"
26425|"GKN"|1574|1579|1577|62.1|-145.28|"+9"
26435|"ENN"|357|362|360|64.33|-149.04|"+9"
26438|"SWD"|22|22|25|60.08|-149.25|"+9"
26439|"SMU"|0|2740|0|61.49|-147.31|"+9"
26442|"VWS"|37|37|52|61.08|-146.21|"+9"
26444|"IEM"|0|30|0|60.47|-148.43|"+9"
26445|"IYS"|0|354|0|61.34|-149.32|"+9"
26451|"ANC"|130|132|133|61.1|-149.59|"+9"
26465|"GBH"|0|2665|0|68.29|-149.29|"+9"
26479|"VDZ"|0|118|0|61.08|-146.15|"+9"
26484|"PXK"|0|2653|0|63.02|-145.3|"+9"
26486|"DDT"|0|2420|0|62.44|-143.55|"+9"
26491|"LHD"|93|132|96|61.11|-149.58|"+9"
26492|"POR"|106|103|109|60.47|-148.5|"+9"
26497|"BCV"|0|96|0|61.25|-149.31|"+9"
26498|"FBK"|0|454|0|64.5|-147.37|"+9"
26499|"HRR"|0|1294|0|63.52|-148.58|"+9"
26501|"GAL"|0|151|0|64.44|-156.47|"+9"
26502|"KAL"|203|200|206|64.2|-158.44|"+9"
26510|"MCG"|336|338|339|62.57|-155.36|"+9"
26512|"MHM"|0|702|0|63.53|-152.19|"+9"
26514|"SKW"|0|148|0|61.58|-151.11|"+9"
26516|"ANI"|0|0|0|61.35|-159.33|"+9"
26523|"ENA"|90|92|93|60.35|-151.14|"+9"
26524|"MLY"|0|269|0|65|-150.38|"+9"
26526|"PTI"|0|1837|0|62.04|-152.44|"+9"
26528|"TKA"|351|356|354|62.19|-150.05|"+9"
26529|"TAL"|236|220|239|65.11|-152.07|"+9"
26533|"BTT"|649|643|652|66.55|-151.31|"+9"
26534|"SVW"|0|0|0|61.06|-155.35|"+9"
26535|"UTO"|0|0|0|66|-153.42|"+9"
26536|"TLJ"|0|0|0|62.54|-155.59|"+9"
26542|"AKP"|0|2103|0|68.08|-151.44|"+9"
26546|"TPO"|0|280|0|60.12|-154.19|"+9"
26547|"HZZ"|0|1001|0|61.59|-152.05|"+9"
26551|"AFM"|0|0|0|67.06|-157.51|"+9"
26552|"HLA"|0|0|0|65.42|-156.23|"+9"
26553|"SLQ"|0|0|0|61.43|-157.09|"+9"
26554|"ERW"|0|1170|0|61.27|-153.48|"+9"
26555|"FKK"|0|1052|0|62.32|-153.37|"+9"
26556|"AK51"|0|280|0|60.12|-154.19|"+9"
26557|"LVR"|0|39|0|60.49|-152.18|"+9"
26558|"WLK"|0|25|0|66.36|-159.59|"+9"
26559|"SXQ"|0|113|0|60.29|-151.02|"+9"
26560|"UUO"|0|221|0|61.45|-150.03|"+9"
26601|"PHO"|0|0|0|68.21|-166.48|"+9"
26602|"KKA"|0|142|0|64.56|-161.1|"+9"
26615|"BET"|142|150|145|60.47|-161.5|"+9"
26616|"OTZ"|16|16|19|66.53|-162.36|"+9"
26617|"OME"|15|22|18|64.31|-165.26|"+9"
26622|"MYU"|0|48|0|60.22|-166.16|"+9"
26625|"SHH"|0|0|0|66.15|-166.03|"+9"
26627|"UNK"|15|21|20|63.53|-160.48|"+9"
26628|"GLV"|0|0|0|64.33|-163.02|"+9"
26631|"LUR"|0|0|0|68.53|-166.07|"+9"
26634|"TNC"|0|0|0|65.38|-167.55|"+9"
26642|"KVL"|12|10|17|67.44|-164.33|"+9"
26643|"0Z0"|14|15|17|66.04|-162.46|"+9"
26644|"ANV"|0|0|0|62.39|-160.11|"+9"
26645|"BVK"|0|0|0|65.59|-161.08|"+9"
26646|"CZF"|0|0|0|61.47|-166.02|"+9"
26647|"KSM"|0|0|0|62.04|-163.18|"+9"
26648|"WTK"|0|88|0|67.34|-162.59|"+9"
26649|"AED"|0|974|0|68.02|-162.54|"+9"
26650|"ENM"|0|14|0|62.47|-164.29|"+9"
26651|"HPB"|0|18|0|61.31|-166.09|"+9"
26703|"GAM"|0|0|0|63.47|-171.44|"+9"
26704|"SVA"|0|53|0|63.41|-170.29|"+9"
27401|"BTI"|0|5|0|70.08|-143.35|"+9"
27406|"SCC"|66|60|69|70.11|-148.29|"+9"
27408|"UBW"|0|67|0|70.2|-149.36|"+9"
27502|"BRW"|35|13|38|71.17|-156.46|"+9"
27503|"AWI"|30|30|31|70.38|-159.59|"+9"
27515|"AQT"|57|57|60|70.13|-151|"+9"
33126|"NSY"|77|77|82|37.24|0.14901|"+5"
33209|"QNC"|485|480|492|35.32|0.24103|"+5"
34113|"QNN"|289|289|289|40.53|0.143|"+5"
40308|"PTYA"|44|56|47|9.29|138.05|"Yukon Standard"
40309|"PTKR"|94|109|98|7.2|134.29|"-10"
40504|"PTTP"|123|151|126|6.58|158.13|"Bering Standard"
40505|"PTKK"|5|8|8|7.27|151.5|"+8"
40604|"PKWA"|8|26|11|8.44|167.44|"-10"
40710|"PKMR"|10|10|8|7.05|171.23|"-10"
41414|"UAM"|0|612|0|13.35|144.57|"Alaska-Hawaii"
41415|"GUM"|247|250|250|13.29|144.48|"-10"
41419|"GRO"|0|607|0|14.1|145.14|"+8"
41420|"TNI"|0|271|0|15|145.37|"Alaska-Hawaii"
41606|"PWAK"|11|12|16|19.17|166.39|"Yukon Standard"
41818|"SPN"|209|210|212|15.07|145.44|"Alaska-Hawaii"
42215|"NFO"|249|246|277|26.16|127.45|"Yukon Standard"
43323|"NDT"|170|10|176|35.17|139.4|"Yukon Standard"
43324|"NEU"|5|8|12|34.09|132.14|"Yukon Standard"
45715|"SYA"|0|97|0|52.43|174.07|"+9"
46401|"WCR"|0|1920|0|67.3|-148.29|"+9"
46402|"IBN"|0|2880|0|62.24|-143|"+9"
46403|"INR"|0|1720|0|63.44|-148.55|"+5"
46404|"15Z"|0|1531|0|61.26|-142.54|"+9"
46405|"ARC"|0|2992|0|68.07|-145.35|"+9"
46407|"AZK"|0|3289|0|61.56|-147.1|"+9"
53119|"HJO"|243|242|246|36.19|-119.38|"+8"
53120|"RNM"|1401|1393|1404|33.02|-116.55|"+7"
53121|"OKB"|25|28|28|33.13|-117.21|"+8"
53123|"VGT"|2224|2205|2227|36.13|-115.12|"+8"
53126|"GEU"|0|0|0|33.32|-112.18|"+7"
53127|"HND"|0|0|0|35.59|-115.08|"+8"
53128|"CHD"|0|0|0|33.16|-111.49|"+7"
53129|"AZC"|0|4874|0|36.58|-113.01|"+7"
53130|"WHP"|0|1003|0|34.16|-118.25|"+8"
53135|"IFP"|0|695|0|35.1|-114.34|"+8"
53141|"SLI"|0|35|0|33.47|-118.03|"+8"
53142|"GYR"|0|968|0|33.25|-112.23|"+7"
53143|"SEE"|0|387|0|32.5|-116.58|"+8"
53801|"LWB"|0|2302|0|37.52|-80.24|"+5"
53802|"MTO"|702|721|705|39.29|-88.17|"+6"
53803|"OWB"|0|406|0|37.44|-87.1|"+6"
53808|"PIB"|0|298|0|31.28|-89.2|"+6"
53817|"MGR"|0|294|0|31.05|-83.48|"+5"
53818|"VJI"|0|0|0|36.41|-82.02|"+5"
53819|"FFC"|834|798|837|33.22|-84.34|"+5"
53820|"GZH"|255|258|258|31.25|-87.02|"+6"
53822|"OLY"|0|0|0|38.43|-88.11|"+6"
53838|"GVL"|1266|1275|1269|34.16|-83.5|"+5"
53841|"FFT"|775|804|778|38.11|-84.54|"+5"
53842|"EYE"|813|823|816|39.5|-86.18|"+5"
53843|"79J"|0|310|0|31.19|-86.23|"+6"
53844|"LHQ"|852|869|855|39.46|-82.4|"+5"
53846|"KNBQ"|50|50|50|30.48|-81.3|"+5"
53847|"KNDZ"|178|178|178|30.42|-87.01|"+6"
53849|"KNJW"|540|540|540|32.48|-88.5|"+6"
53850|"CEU"|881|891|884|34.4|-82.53|"+5"
53852|"DCU"|579|592|582|34.39|-86.57|"+6"
53853|"DTS"|18|22|21|30.24|-86.28|"+5"
53854|"OGB"|194|197|197|33.28|-80.52|"+5"
53855|"HAO"|617|634|620|39.22|-84.31|"+5"
53858|"PQL"|19|12|22|30.28|-88.32|"+6"
53859|"MGY"|948|962|951|39.35|-84.14|"+5"
53860|"CRG"|44|41|47|30.2|-81.31|"+5"
53862|"40J"|43|45|46|30.04|-83.34|"+5"
53863|"PDK"|991|992|994|33.53|-84.18|"+5"
53864|"EET"|569|584|572|33.11|-86.47|"+6"
53865|"ASD"|29|27|32|30.2|-89.49|"+6"
53866|"GEZ"|810|804|813|39.35|-85.48|"+6"
53867|"CUB"|274|277|277|33.58|-81|"+5"
53868|"OQT"|913|910|916|36.01|-84.14|"+5"
53869|"HKA"|256|255|259|35.56|-89.5|"+6"
53870|"AKH"|798|797|801|35.12|-81.1|"+5"
53871|"UZA"|662|669|665|34.59|-81.04|"+5"
53872|"EQY"|689|672|692|35.01|-80.37|"+5"
53873|"VPC"|740|763|743|34.07|-84.51|"+5"
53874|"GRD"|609|631|612|34.15|-82.1|"+5"
53879|"LXT"|997|1004|986|38.58|-94.22|"+6"
53881|"BCB"|0|0|0|37.13|-80.25|"+5"
53882|"BGE"|0|0|0|30.59|-84.38|"+5"
53883|"BQK"|0|0|0|31.16|-81.28|"+5"
53884|"CCO"|0|0|0|33.19|-84.46|"+5"
53885|"DNN"|0|0|0|34.43|-84.52|"+5"
53886|"EHR"|0|0|0|37.49|-87.41|"+6"
53887|"ENL"|0|0|0|38.31|-89.05|"+6"
53888|"EXX"|0|0|0|35.47|-80.18|"+5"
53889|"FOA"|0|0|0|38.4|-88.27|"+6"
53890|"FQD"|0|0|0|35.26|-81.56|"+5"
53891|"FWC"|0|0|0|38.23|-88.25|"+6"
53892|"GEV"|0|0|0|36.26|-81.25|"+5"
53893|"GTR"|0|0|0|33.27|-88.35|"+6"
53894|"HEG"|0|0|0|30.17|-81.49|"+5"
53895|"HLX"|0|0|0|36.46|-80.49|"+5"
53896|"HNB"|0|0|0|38.15|-86.57|"+5"
53897|"HSB"|0|0|0|37.49|-88.33|"+6"
53898|"IIY"|0|0|0|33.47|-82.49|"+5"
53899|"IPJ"|0|0|0|35.29|-81.1|"+5"
53901|"UNO"|1222|1228|1225|36.53|-91.54|"+6"
53902|"CXO"|246|247|249|30.21|-95.25|"+6"
53903|"UTS"|342|366|345|30.45|-95.35|"+6"
53904|"SET"|439|438|442|38.56|-90.26|"+6"
53905|"DTN"|175|179|178|32.32|-93.44|"+6"
53907|"GKY"|608|630|611|32.4|-97.05|"+6"
53908|"RVS"|656|625|659|36.02|-95.59|"+6"
53909|"AFW"|694|722|697|32.58|-97.19|"+6"
53910|"DWH"|152|152|155|30.04|-95.33|"+6"
53911|"TRL"|474|475|477|32.43|-96.16|"+6"
53912|"CRS"|437|446|440|32.02|-96.24|"+6"
53913|"GOK"|1062|1068|1065|35.51|-97.25|"+6"
53914|"TKI"|587|585|590|33.11|-96.35|"+6"
53915|"ARA"|50|24|53|30.02|-91.53|"+6"
53916|"CDJ"|772|769|775|39.49|-93.35|"+6"
53917|"NEW"|9|9|12|30.02|-90.02|"+6"
53918|"BPK"|912|928|915|36.22|-92.28|"+6"
53919|"LLQ"|274|270|277|33.38|-91.45|"+6"
53920|"RUE"|379|403|382|35.16|-93.05|"+6"
53921|"MWT"|703|702|706|34.33|-93.35|"+6"
53922|"XNA"|1269|1319|1272|36.17|-94.19|"+6"
53925|"DEQ"|346|355|351|34.03|-94.24|"+6"
53928|"11R"|0|0|0|30.13|-96.22|"+6"
53929|"1F0"|0|0|0|34.09|-97.07|"+6"
53930|"ADH"|0|0|0|34.48|-96.4|"+6"
53931|"AIZ"|0|0|0|38.06|-92.33|"+6"
53932|"AQR"|0|0|0|34.24|-96.09|"+6"
53933|"AVK"|0|0|0|36.46|-98.4|"+6"
53934|"BVX"|0|0|0|35.44|-91.39|"+6"
53935|"CHK"|0|0|0|35.06|-97.58|"+6"
53936|"CQB"|0|0|0|35.43|-96.49|"+6"
53937|"DUA"|0|0|0|33.56|-96.23|"+6"
53938|"DUC"|0|0|0|34.28|-97.58|"+6"
53939|"EWK"|0|0|0|38.04|-97.16|"+6"
53940|"GCM"|0|0|0|36.17|-95.29|"+6"
53941|"GMJ"|0|0|0|36.37|-94.44|"+6"
53942|"GTU"|0|0|0|30.41|-97.41|"+6"
53943|"IER"|0|0|0|31.44|-93.06|"+6"
53944|"IJX"|0|0|0|39.47|-90.14|"+6"
53945|"JAS"|0|0|0|30.53|-94.02|"+6"
53946|"JSV"|0|0|0|35.26|-94.48|"+6"
53947|"JWG"|0|0|0|35.52|-98.25|"+6"
53948|"OCH"|0|0|0|31.35|-94.43|"+6"
53949|"OKM"|0|0|0|34.4|-95.57|"+6"
53950|"PPQ"|0|0|0|39.38|-90.47|"+6"
53951|"PVJ"|0|0|0|34.43|-97.13|"+6"
53952|"PWG"|0|0|0|31.29|-97.19|"+6"
53953|"RKR"|0|0|0|35.01|-94.37|"+6"
53954|"ROG"|0|0|0|36.22|-94.07|"+6"
53955|"SLG"|0|0|0|36.11|-94.29|"+6"
53956|"TQH"|0|0|0|35.56|-95|"+6"
53957|"WWR"|0|0|0|36.26|-99.31|"+6"
53958|"RSN"|0|311|0|32.31|-92.35|"+6"
53959|"AWM"|199|214|214|35.08|-90.14|"+6"
53962|"OSA"|0|363|0|33.06|-94.58|"+6"
53963|"LBR"|0|440|0|33.35|-95.04|"+6"
53964|"LUD"|0|1047|0|33.15|-97.35|"+6"
53965|"RPH"|0|1123|0|33.07|-98.34|"+6"
53966|"JWY"|0|713|0|32.28|-96.55|"+6"
53967|"GYI"|0|749|0|33.43|-96.4|"+6"
53969|"F05"|0|1265|0|34.14|-99.17|"+6"
53970|"HQZ"|0|447|0|32.45|-96.32|"+6"
53971|"JSO"|0|677|0|31.52|-95.13|"+6"
53972|"INJ"|0|685|0|32.05|-97.06|"+6"
53973|"LHB"|0|285|0|30.52|-96.37|"+6"
53975|"LNC"|0|501|0|32.21|-96.26|"+6"
53976|"1F9"|0|852|0|33.11|-97.5|"+6"
53977|"GDJ"|0|778|0|32.26|-97.29|"+6"
53978|"3T1"|0|434|0|32.44|-95.3|"+6"
53979|"62H"|0|485|0|30.1|-96.59|"+6"
53981|"F18"|0|854|0|32.21|-97.26|"+6"
53982|"4F4"|0|415|0|32.42|-94.57|"+6"
53983|"6R9"|0|1102|0|30.46|-98.4|"+6"
53985|"SRC"|0|264|0|35.13|-91.44|"+6"
53986|"WDG"|0|1167|0|36.23|-97.47|"+6"
54704|"OWD"|64|50|67|42.11|-71.1|"+5"
54723|"MUI"|0|489|0|40.26|-76.34|"+5"
54728|"HIE"|1044|1074|1047|44.22|-71.32|"+5"
54733|"BVY"|113|108|116|42.35|-70.55|"+5"
54734|"DXR"|455|457|458|41.22|-73.29|"+5"
54735|"LBE"|0|0|0|40.17|-79.24|"+5"
54736|"LCI"|0|0|0|43.34|-71.25|"+5"
54737|"LNS"|412|403|415|40.07|-76.17|"+5"
54738|"MMU"|0|187|0|40.48|-74.25|"+5"
54739|"UNV"|0|0|0|40.51|-77.51|"+5"
54740|"VSF"|576|577|579|43.2|-72.31|"+5"
54742|"1V4"|691|697|694|44.25|-72.01|"+5"
54743|"CDW"|210|175|213|40.53|-74.17|"+5"
54746|"MSV"|0|0|0|41.42|-74.48|"+5"
54754|"ASH"|0|200|0|42.47|-71.31|"+5"
54756|"ORE"|538|555|541|42.34|-72.17|"+5"
54757|"ELZ"|2119|2113|2122|42.07|-77.59|"+5"
54760|"BLM"|0|0|0|40.11|-74.07|"+5"
54767|"IJD"|247|247|250|41.44|-72.11|"+5"
54768|"AQW"|646|654|649|42.42|-73.1|"+5"
54769|"PYM"|142|149|145|41.55|-70.44|"+5"
54770|"AFN"|1018|1040|1021|42.49|-72|"+5"
54771|"MVL"|732|732|735|44.32|-72.37|"+5"
54772|"IZG"|444|452|447|43.59|-70.57|"+5"
54773|"FZY"|454|475|457|43.21|-76.23|"+5"
54777|"TAN"|24|43|27|41.53|-71.01|"+5"
54778|"PEO"|840|903|843|42.38|-77.04|"+5"
54779|"12N"|582|583|585|41.01|-74.44|"+5"
54780|"MTP"|10|7|13|41.04|-71.55|"+5"
54781|"DDH"|800|828|803|42.53|-73.15|"+5"
54782|"PTW"|301|309|304|40.14|-75.34|"+5"
54785|"SMQ"|99|100|102|40.37|-74.4|"+5"
54786|"DYL"|384|385|387|40.2|-75.07|"+5"
54787|"FRG"|71|81|74|40.44|-73.25|"+5"
54788|"MMK"|94|105|97|41.31|-72.5|"+5"
54789|"MPO"|1894|1894|1897|41.08|-75.23|"+5"
54790|"HWV"|68|82|71|40.49|-72.52|"+5"
54791|"DAW"|327|340|330|43.17|-70.55|"+5"
54792|"FIG"|1516|1516|1519|41.02|-78.25|"+5"
54793|"FWN"|418|421|421|41.12|-74.37|"+5"
54807|"OKK"|0|830|0|40.31|-86.04|"+5"
54809|"ASW"|0|850|0|41.16|-85.5|"+5"
54813|"P53"|607|612|612|46.25|-86.39|"+5"
54816|"AMN"|0|754|0|43.19|-84.41|"+5"
54817|"BAX"|0|766|0|43.47|-82.59|"+5"
54818|"FKS"|0|632|0|44.38|-86.12|"+5"
54819|"ONZ"|0|591|0|42.06|-83.1|"+5"
54820|"MCD"|0|740|0|45.52|-84.38|"+5"
54821|"RMY"|0|941|0|42.15|-84.58|"+5"
54822|"TEW"|0|919|0|42.34|-84.26|"+5"
54823|"TTF"|0|616|0|41.56|-83.26|"+5"
54824|"RNP"|0|736|0|42.59|-84.08|"+5"
54825|"PZQ"|0|670|0|45.25|-83.49|"+5"
54826|"LWA"|0|666|0|42.21|-86.16|"+5"
54827|"IRS"|0|925|0|41.49|-85.26|"+5"
54831|"BMI"|0|871|0|40.29|-88.55|"+6"
54832|"CLI"|0|88|0|44.37|-88.44|"+6"
54833|"DLL"|0|976|0|43.31|-89.46|"+6"
54834|"RYV"|0|833|0|43.1|-88.43|"+6"
54838|"EGV"|0|1642|0|45.56|-89.16|"+6"
54901|"8Y2"|0|967|0|45.1|-93.51|"+6"
54904|"BBB"|0|1039|0|45.2|-95.39|"+6"
54905|"CQM"|0|1327|0|47.49|-92.41|"+6"
54906|"JYG"|0|1067|0|43.59|-94.34|"+6"
54907|"MRJ"|0|1171|0|42.53|-90.14|"+6"
54908|"SUW"|0|674|0|46.41|-92.05|"+6"
54909|"RPD"|0|1105|0|45.25|-91.46|"+6"
54910|"SAZ"|0|1287|0|46.23|-94.49|"+6"
54911|"MDZ"|0|1470|0|45.06|-90.18|"+6"
54912|"OEO"|0|903|0|45.19|-92.41|"+6"
54913|"PBH"|0|1497|0|45.43|-90.24|"+6"
54914|"PNM"|0|979|0|45.34|-93.37|"+6"
54915|"PWC"|0|1295|0|46.44|-94.23|"+6"
54916|"ACQ"|0|1126|0|44.04|-93.33|"+6"
54917|"AQP"|0|1020|0|45.14|-96.01|"+6"
61705|"NSTU"|12|10|15|14.2|-170.43|"+10"
63801|"JQF"|0|0|0|35.23|-80.29|"+5"
63802|"LNP"|0|0|0|36.59|-82.32|"+5"
63803|"LZU"|0|0|0|33.59|-83.58|"+5"
63804|"MDQ"|0|0|0|34.52|-86.34|"+6"
63805|"MKJ"|0|0|0|36.53|-81.21|"+5"
63806|"MTV"|0|0|0|36.38|-80.01|"+5"
63807|"MWK"|0|0|0|36.28|-80.33|"+5"
63808|"OLV"|0|0|0|34.59|-89.47|"+6"
63809|"OPN"|0|0|0|35.58|-84.16|"+5"
63810|"PRG"|0|0|0|39.42|-87.4|"+5"
63811|"RHP"|0|1697|0|35.12|-83.52|"+5"
63812|"RUQ"|0|0|0|35.39|-80.31|"+5"
63813|"RYY"|0|0|0|34.01|-84.36|"+5"
63814|"SAR"|0|0|0|38.09|-89.42|"+6"
63815|"SME"|0|0|0|37.03|-84.37|"+5"
63816|"SVH"|0|0|0|35.46|-80.58|"+5"
63817|"TAZ"|0|0|0|39.32|-89.2|"+6"
63818|"TBR"|0|0|0|32.29|-81.44|"+5"
63819|"TNB"|0|0|0|36.12|-81.39|"+5"
63820|"UCY"|0|0|0|36.23|-88.59|"+6"
63821|"UKF"|0|0|0|36.13|-81.06|"+5"
63822|"VDI"|0|0|0|32.11|-82.22|"+5"
63823|"VQQ"|0|0|0|30.13|-81.53|"+5"
63824|"VUJ"|0|0|0|35.25|-80.09|"+5"
63825|"TZR"|0|0|0|39.54|-83.08|"+5"
63827|"6V3"|0|2652|0|37.04|-81.47|"+5"
63832|"W22"|0|1635|0|39|-80.16|"+5"
63833|"ALX"|0|686|0|32.55|-85.58|"+5"
63834|"27A"|0|603|0|34.06|-82.49|"+5"
63835|"11J"|0|214|0|31.24|-84.54|"+5"
63836|"HQU"|0|498|0|33.32|-82.31|"+5"
63839|"3A1"|0|963|0|34.16|-86|"+6"
63840|"CUL"|0|388|0|38.05|-88.07|"+6"
63841|"RSV"|0|462|0|39.01|-87.39|"+6"
63842|"DQH"|0|257|0|31.29|-82.52|"+5"
63843|"EHO"|847|0|0|35.16|-81.36|"+5"
63844|"1A5"|0|2020|0|35.13|-83.25|"+5"
63846|"JYL"|0|188|0|32.39|-81.36|"+5"
63847|"4A9"|0|877|0|34.29|-85.43|"+5"
63848|"47A"|0|1219|0|34.19|-84.25|"+5"
63851|"M30"|0|384|0|37.11|-88.45|"+6"
63852|"HSA"|0|23|0|30.22|-89.27|"+6"
63853|"AJG"|0|429|0|38.37|-87.44|"+6"
63859|"MRN"|0|1270|0|35.49|-81.37|"+5"
64705|"BTP"|0|0|0|40.47|-79.57|"+5"
64706|"IDI"|0|0|0|40.38|-79.07|"+5"
64707|"OXC"|0|0|0|41.29|-73.08|"+5"
64708|"PVC"|0|0|0|42.04|-70.13|"+5"
64709|"SFM"|0|0|0|43.23|-70.43|"+5"
64710|"SFZ"|0|0|0|41.55|-71.29|"+5"
64752|"LOM"|0|302|0|40.08|-75.16|"+5"
64753|"UKT"|0|526|0|40.26|-75.23|"+5"
64761|"HTO"|0|56|0|40.58|-72.15|"+5"
70701|"NKW"|8|9|13|7.18|0.724|"Eastern Standard"
92802|"RRF"|41|40|40|28.11|-82.38|"+5"
92805|"PMP"|20|21|23|26.15|-80.07|"+5"
92806|"SPG"|6|8|9|27.46|-82.38|"+5"
92809|"HWO"|7|9|10|26|-80.14|"+5"
92813|"ISM"|0|0|0|28.17|-81.26|"+5"
92814|"SGJ"|0|0|0|29.58|-81.2|"+5"
92815|"SUA"|0|0|0|27.11|-80.13|"+5"
92816|"VDF"|0|0|0|28.01|-82.21|"+5"
92817|"VVG"|0|0|0|28.57|-81.58|"+5"
93005|"DRO"|6674|6685|6677|37.08|-107.46|"+7"
93007|"GUC"|0|0|0|38.27|-107.02|"+7"
93009|"LXV"|9935|9927|9938|39.14|-106.19|"+7"
93010|"LIC"|5347|5365|5350|39.11|-103.43|"+7"
93013|"MTJ"|5750|5759|5753|38.31|-107.54|"+7"
93026|"DUG"|4099|4101|4102|31.28|-109.36|"+7"
93027|"SJN"|5725|5733|5728|34.31|-109.23|"+7"
93033|"CNM"|3231|3261|3234|32.2|-104.16|"+7"
93035|"MRF"|0|0|0|30.22|-104.01|"+6"
93037|"COS"|6180|6170|6183|38.49|-104.43|"+7"
93041|"LRU"|0|0|0|32.17|-106.55|"+7"
93042|"DHT"|3991|3994|3994|36.01|-102.33|"+6"
